,Airline,Aircraft,FlightDuration,IsInternational,SeatsEconomy,SeatsPremium,PitchEconomy,PitchPremium,WidthEconomy,WidthPremium,PriceEconomy,PricePremium,PriceRelative,SeatsTotal,PitchDifference,WidthDifference,PercentPremiumSeats,month_num
350,5,1,9.5,1,200,28,32,38,17,19,3414,3524,0.03,228,6,2,12.28,8
351,5,1,9.5,1,200,28,32,38,17,19,3414,3524,0.03,228,6,2,12.28,9
352,5,1,9.5,1,200,28,32,38,17,19,3414,3524,0.03,228,6,2,12.28,10
353,5,1,7.75,1,174,24,32,38,17,19,3215,3325,0.03,198,6,2,12.12,7
354,5,1,7.75,1,174,24,32,38,17,19,3215,3325,0.03,198,6,2,12.12,8
355,5,1,7.75,1,174,24,32,38,17,19,3215,3325,0.03,198,6,2,12.12,9
356,5,1,7.83,1,174,24,32,38,17,19,3215,3325,0.03,198,6,2,12.12,10
357,5,1,9.41,1,200,28,32,38,17,19,3480,3589,0.03,228,6,2,12.28,8
358,5,1,9.41,1,200,28,32,38,17,19,3480,3589,0.03,228,6,2,12.28,9
359,5,1,9.41,1,200,28,32,38,17,19,3480,3589,0.03,228,6,2,12.28,10
360,5,1,11.75,1,174,24,32,38,17,19,3593,3702,0.03,198,6,2,12.12,7
361,5,1,11.75,1,174,24,32,38,17,19,3593,3702,0.03,198,6,2,12.12,8
362,5,1,11.91,1,200,28,32,38,17,19,3159,3243,0.03,228,6,2,12.28,7
363,5,1,11.91,1,200,28,32,38,17,19,3159,3243,0.03,228,6,2,12.28,8
364,5,1,11.91,1,200,28,32,38,17,19,3159,3243,0.03,228,6,2,12.28,9
365,5,1,11.91,1,200,28,32,38,17,19,3159,3243,0.03,228,6,2,12.28,10
366,1,1,13.83,1,203,24,31,38,18,19,3102,7414,1.39,227,7,1,10.57,8
367,1,1,13.83,1,203,24,31,38,18,19,3102,7414,1.39,227,7,1,10.57,9
368,1,1,13.83,1,203,24,31,38,18,19,3102,7414,1.39,227,7,1,10.57,10
369,1,1,13.33,1,203,24,31,38,18,19,2166,2470,0.14,227,7,1,10.57,8
370,1,1,13.33,1,203,24,31,38,18,19,2166,2470,0.14,227,7,1,10.57,9
371,1,1,13.33,1,203,24,31,38,18,19,2166,2470,0.14,227,7,1,10.57,10
372,1,1,8.91,1,203,24,31,38,18,19,649,1152,0.77,227,7,1,10.57,8
373,1,1,8.91,1,203,24,31,38,18,19,575,853,0.48,227,7,1,10.57,9
374,1,1,8.91,1,203,24,31,38,18,19,575,853,0.48,227,7,1,10.57,10
375,1,1,9.58,1,203,24,31,38,18,19,797,826,0.04,227,7,1,10.57,8
376,1,1,9.58,1,203,24,31,38,18,19,524,797,0.52,227,7,1,10.57,10
377,1,1,9.58,1,203,24,31,38,18,19,582,797,0.37,227,7,1,10.57,9
378,4,1,3.25,1,124,16,30,40,17,21,167,483,1.89,140,10,4,11.43,8
379,4,1,3.25,1,124,16,30,40,17,21,167,483,1.89,140,10,4,11.43,9
380,4,1,3.25,1,124,16,30,40,17,21,167,483,1.89,140,10,4,11.43,10
381,4,1,3.25,1,124,16,30,40,17,21,139,398,1.87,140,10,4,11.43,7
382,4,1,3.25,1,124,16,30,40,17,21,149,398,1.67,140,10,4,11.43,10
383,4,1,4.16,1,124,16,30,40,17,21,197,520,1.64,140,10,4,11.43,7
384,4,1,4.16,1,124,16,30,40,17,21,211,534,1.53,140,10,4,11.43,10
385,4,1,4.08,1,124,16,30,40,17,21,139,318,1.29,140,10,4,11.43,8
386,4,1,2.5,1,124,16,30,40,17,21,118,267,1.26,140,10,4,11.43,7
387,4,1,2.5,1,124,16,30,40,17,21,118,267,1.26,140,10,4,11.43,9
388,4,1,2.5,1,124,16,30,40,17,21,118,267,1.26,140,10,4,11.43,10
389,4,1,2.66,1,124,16,30,40,17,21,108,228,1.11,140,10,4,11.43,7
390,4,1,2.66,1,124,16,30,40,17,21,108,228,1.11,140,10,4,11.43,9
391,4,1,2.66,1,124,16,30,40,17,21,108,228,1.11,140,10,4,11.43,10
392,4,1,4.16,1,124,16,30,40,17,21,297,620,1.09,140,10,4,11.43,8
393,4,1,3.25,1,124,16,30,40,17,21,234,483,1.06,140,10,4,11.43,8
394,4,1,4.08,1,124,16,30,40,17,21,156,318,1.04,140,10,4,11.43,9
395,4,1,4.16,1,124,16,30,40,17,21,156,318,1.04,140,10,4,11.43,10
396,4,1,4.16,1,124,16,30,40,17,21,324,620,0.91,140,10,4,11.43,9
397,4,1,2.5,1,124,16,30,40,17,21,147,267,0.81,140,10,4,11.43,8
398,4,1,2.66,1,124,16,30,40,17,21,127,228,0.79,140,10,4,11.43,8
399,4,1,4.33,1,124,16,30,40,17,21,154,267,0.74,140,10,4,11.43,7
400,4,1,4.33,1,124,16,30,40,17,21,154,267,0.74,140,10,4,11.43,8
401,4,1,4.33,1,124,16,30,40,17,21,154,267,0.74,140,10,4,11.43,9
402,4,1,4.33,1,124,16,30,40,17,21,154,267,0.74,140,10,4,11.43,10
403,4,1,3.25,1,124,16,30,40,17,21,322,483,0.5,140,10,4,11.43,9
404,4,1,3.25,1,124,16,30,40,17,21,594,696,0.17,140,10,4,11.43,7
405,5,1,6.91,1,216,24,32,38,17,19,648,1710,1.64,240,6,2,10.0,9
406,5,1,6.91,1,216,24,32,38,17,19,648,1710,1.64,240,6,2,10.0,10
407,5,1,6.91,1,216,24,32,38,17,19,700,1710,1.44,240,6,2,10.0,8
408,5,1,6.91,1,216,24,32,38,17,19,1094,1710,0.56,240,6,2,10.0,7
409,6,2,13.33,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,7
410,6,2,13.33,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,8
411,6,2,13.33,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,9
412,6,2,13.33,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,10
413,6,2,6.16,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,7
414,6,2,6.16,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,8
415,6,2,6.16,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,9
416,6,2,6.16,1,333,36,32,38,19,20,505,1004,0.99,369,6,1,9.76,10
417,6,2,12.66,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,7
418,6,2,12.66,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,8
419,6,2,12.66,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,9
420,6,2,12.66,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,10
421,6,2,6.5,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,7
422,6,2,6.5,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,8
423,6,2,6.5,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,9
424,6,2,6.5,1,333,36,32,38,19,20,690,1110,0.61,369,6,1,9.76,10
425,5,2,13.0,1,389,38,32,38,18,19,1522,3289,1.16,427,6,1,8.9,9
426,5,2,13.0,1,389,38,32,38,18,19,1522,3289,1.16,427,6,1,8.9,10
427,5,2,7.5,1,389,38,32,38,18,19,2581,2781,0.08,427,6,1,8.9,8
428,5,2,7.5,1,389,38,32,38,18,19,2581,2781,0.08,427,6,1,8.9,9
429,5,1,10.66,1,389,38,32,38,18,19,2996,3196,0.07,427,6,1,8.9,8
430,5,1,10.66,1,389,38,32,38,18,19,2996,3196,0.07,427,6,1,8.9,9
431,5,1,10.66,1,389,38,32,38,18,19,2996,3196,0.07,427,6,1,8.9,10
432,5,2,8.41,1,389,38,32,38,18,19,2979,3088,0.04,427,6,1,8.9,7
433,5,2,8.5,1,389,38,32,38,18,19,2979,3088,0.04,427,6,1,8.9,8
434,5,2,8.5,1,389,38,32,38,18,19,2979,3088,0.04,427,6,1,8.9,9
435,5,1,8.5,1,389,38,32,38,18,19,2979,3088,0.04,427,6,1,8.9,10
436,5,1,11.5,1,389,38,32,38,18,19,3593,3702,0.03,427,6,1,8.9,9
437,5,1,11.5,1,389,38,32,38,18,19,3593,3702,0.03,427,6,1,8.9,10
438,5,2,13.0,1,389,38,32,38,18,19,3220,3289,0.02,427,6,1,8.9,7
439,4,1,5.66,1,162,8,30,40,17,21,201,545,1.71,170,10,4,4.71,8
440,4,1,3.16,1,162,8,30,40,17,21,148,397,1.68,170,10,4,4.71,7
441,4,1,3.16,1,162,8,30,40,17,21,148,397,1.68,170,10,4,4.71,10
442,4,1,5.66,1,162,8,30,40,17,21,187,430,1.3,170,10,4,4.71,7
443,4,1,5.66,1,162,8,30,40,17,21,187,430,1.3,170,10,4,4.71,8
444,4,1,5.66,1,162,8,30,40,17,21,187,430,1.3,170,10,4,4.71,9
445,4,1,5.66,1,162,8,30,40,17,21,187,430,1.3,170,10,4,4.71,10
446,4,1,5.66,1,162,8,30,40,17,21,245,545,1.22,170,10,4,4.71,7
447,4,1,3.16,1,162,8,30,40,17,21,234,483,1.07,170,10,4,4.71,8
448,4,1,2.58,1,162,8,30,40,17,21,172,304,0.77,170,10,4,4.71,8
449,4,1,2.58,1,162,8,30,40,17,21,172,304,0.77,170,10,4,4.71,9
450,4,1,2.58,1,162,8,30,40,17,21,172,304,0.77,170,10,4,4.71,10
451,4,1,3.16,1,162,8,30,40,17,21,293,483,0.65,170,10,4,4.71,9
452,4,1,2.58,1,162,8,30,40,17,21,281,451,0.6,170,10,4,4.71,7
453,4,1,2.58,1,162,8,30,40,17,21,295,464,0.58,170,10,4,4.71,10
454,4,1,2.58,1,162,8,30,40,17,21,380,550,0.45,170,10,4,4.71,8
455,4,1,2.58,1,162,8,30,40,17,21,380,550,0.45,170,10,4,4.71,9
456,4,1,3.25,1,162,8,30,40,17,21,505,696,0.38,170,10,4,4.71,7
457,4,1,2.58,1,162,8,30,40,17,21,510,569,0.12,170,10,4,4.71,7
